# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
8

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,Canard,0,FXPTRHLMCG,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
2.680951636083218048e+01, -7.812651213724624455e+00, -8.000000000000000444e-01, 1.199999999999999956e+00, 3.415838762408752949e+00
2.711603095506004735e+01, -7.861655869715068690e+00, -8.000000000000000444e-01, 1.199999999999999956e+00, 3.586533649582798411e+00
2.736129426737113945e+01, -7.904678038331658385e+00, -8.000000000000000444e-01, 1.199999999999999956e+00, 3.723464124463156111e+00
2.754767690015714621e+01, -7.939597301267982132e+00, -8.000000000000000444e-01, 1.199999999999999956e+00, 3.827739635619072267e+00
2.768383344882645503e+01, -7.966352508802669874e+00, -8.000000000000000444e-01, 1.199999999999999956e+00, 3.904044169930655173e+00
2.778046015575597494e+01, -7.986002721705441232e+00, -8.000000000000000444e-01, 1.199999999999999956e+00, 3.958266880232111262e+00
2.784763541198775272e+01, -8.000000000000000000e+00, -8.000000000000000444e-01, 1.199999999999999956e+00, 4.000000000000000000e+00
2.791749304619773042e+01, -8.000000000000000000e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 0.000000000000000000e+00
2.784304403610646261e+01, -8.015512907154478839e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 4.173311976788848798e-02
2.773595456473234222e+01, -8.037290850116786345e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 9.595583006934514658e-02
2.758505495028354915e+01, -8.066943118339938934e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 1.722603643809275942e-01
2.737849075853346648e+01, -8.105643447963640114e+00, -2.666666666666670515e-01, 1.399999999999999911e+00, 2.765358755368439447e-01
2.710667027227786008e+01, -8.153324067959097476e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 4.134663504172014781e-01
2.676696619969409596e+01, -8.207634960585448169e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 5.841612375912467181e-01
2.636873102396211621e+01, -8.263048516664429854e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 7.836633902842906618e-01
2.593537548473354803e+01, -8.310908508361745106e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 1.000000000000000000e+00
2.550046774630665070e+01, -8.341337764410607036e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 1.216336609715709338e+00
2.509849313131241644e+01, -8.346951612081461747e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 1.415838762408753171e+00
2.475520859172783261e+01, -8.326025945253320515e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 1.586533649582798411e+00
2.448284736178507615e+01, -8.282395648191839044e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 1.723464124463156111e+00
2.428169182290879746e+01, -8.222260868004603651e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 1.827739635619072267e+00
2.414593650748369313e+01, -8.150810236377550311e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 1.904044169930654951e+00
2.407092911135277546e+01, -8.072431885778476257e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 1.958266880232111484e+00
2.405082637953106328e+01, -8.000000000000000000e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 2.000000000000000000e+00
2.407092911135277546e+01, -7.927568114221523743e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 2.041733119767888294e+00
2.414593650748369669e+01, -7.849189763622448801e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 2.095955830069344827e+00
2.428169182290879746e+01, -7.777739131995396349e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 2.172260364380927733e+00
2.448284736178507615e+01, -7.717604351808162733e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 2.276535875536843889e+00
2.475520859172782906e+01, -7.673974054746679485e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 2.413466350417201589e+00
2.509849313131241288e+01, -7.653048387918540030e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 2.584161237591246607e+00
2.550046774630664714e+01, -7.658662235589392964e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 2.783663390284290440e+00
2.593537548473354803e+01, -7.689091491638254894e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 3.000000000000000000e+00
2.636873102396211266e+01, -7.736951483335569257e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 3.216336609715709116e+00
2.676696619969409596e+01, -7.792365039414552719e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 3.415838762408752949e+00
2.710667027227785297e+01, -7.846675932040905188e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 3.586533649582798411e+00
2.737849075853345227e+01, -7.894356552036359886e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 3.723464124463156111e+00
2.758505495028354915e+01, -7.933056881660057513e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 3.827739635619072267e+00
2.773595456473234222e+01, -7.962709149883213655e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 3.904044169930655173e+00
2.784304403610646261e+01, -7.984487092845521161e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 3.958266880232111262e+00
2.791749304619773042e+01, -8.000000000000000000e+00, -2.666666666666668295e-01, 1.399999999999999911e+00, 4.000000000000000000e+00
2.798735068040770813e+01, -8.000000000000000000e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 0.000000000000000000e+00
2.790562791645695029e+01, -8.017028536014400686e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 4.173311976788848798e-02
2.778807568063822941e+01, -8.040934209036244340e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 9.595583006934514658e-02
2.762243300040995564e+01, -8.073483537947865329e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 1.722603643809275942e-01
2.739568724969578284e+01, -8.115964934258940389e+00, 2.666666666666670515e-01, 1.600000000000000089e+00, 2.765358755368439447e-01
2.709730958949566570e+01, -8.168304005633261866e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 4.134663504172014781e-01
2.672441603855602210e+01, -8.227921134895520794e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 5.841612375912467181e-01
2.628727282841344248e+01, -8.288748659097162630e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 7.836633902842906618e-01
2.581157795489242446e+01, -8.341284626994788454e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 1.000000000000000000e+00
2.533417923052726906e+01, -8.374686856335781471e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 1.216336609715709338e+00
2.489293123360830862e+01, -8.380849183376778200e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 1.415838762408753171e+00
2.451610739992638344e+01, -8.357879054847035860e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 1.586533649582798411e+00
2.421713616475933861e+01, -8.309986027612879411e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 1.723464124463156111e+00
2.399632749852158042e+01, -8.243976010280913869e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 1.827739635619072267e+00
2.384730873273885265e+01, -8.165544569816736598e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 1.904044169930654951e+00
2.376497302779053911e+01, -8.079508564274075155e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 1.958266880232111484e+00
2.374290623596326455e+01, -8.000000000000000000e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 2.000000000000000000e+00
2.376497302779054621e+01, -7.920491435725924845e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 2.041733119767888294e+00
2.384730873273885265e+01, -7.834455430183263402e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 2.095955830069344827e+00
2.399632749852158042e+01, -7.756023989719086131e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 2.172260364380927733e+00
2.421713616475933151e+01, -7.690013972387121477e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 2.276535875536843889e+00
2.451610739992637633e+01, -7.642120945152964140e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 2.413466350417201589e+00
2.489293123360830862e+01, -7.619150816623224465e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 2.584161237591246607e+00
2.533417923052726906e+01, -7.625313143664219417e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 2.783663390284290440e+00
2.581157795489242446e+01, -7.658715373005209770e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 3.000000000000000000e+00
2.628727282841343893e+01, -7.711251340902837370e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 3.216336609715709116e+00
2.672441603855602210e+01, -7.772078865104480094e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 3.415838762408752949e+00
2.709730958949565860e+01, -7.831695994366739910e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 3.586533649582798411e+00
2.739568724969577573e+01, -7.884035065741061388e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 3.723464124463156111e+00
2.762243300040996274e+01, -7.926516462052132006e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 3.827739635619072267e+00
2.778807568063822941e+01, -7.959065790963757436e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 3.904044169930655173e+00
2.790562791645695029e+01, -7.982971463985600202e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 3.958266880232111262e+00
2.798735068040770813e+01, -8.000000000000000000e+00, 2.666666666666668295e-01, 1.600000000000000089e+00, 4.000000000000000000e+00
2.805720831461768583e+01, -8.000000000000000000e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 0.000000000000000000e+00
2.796821179680743796e+01, -8.018544164874320757e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 4.173311976788848798e-02
2.784019679654412016e+01, -8.044577567955700559e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 9.595583006934514658e-02
2.765981105053636568e+01, -8.080023957555789949e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 1.722603643809275942e-01
2.741288374085810631e+01, -8.126286420554237111e+00, 8.000000000000004885e-01, 1.800000000000000044e+00, 2.765358755368439447e-01
2.708794890671347133e+01, -8.183283943307426256e+00, 8.000000000000002665e-01, 1.800000000000000044e+00, 4.134663504172014781e-01
2.668186587741794114e+01, -8.248207309205593418e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 5.841612375912467181e-01
2.620581463286476875e+01, -8.314448801529893629e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 7.836633902842906618e-01
2.568778042505130443e+01, -8.371660745627833577e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 1.000000000000000000e+00
2.516789071474788742e+01, -8.408035948260955905e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 1.216336609715709338e+00
2.468736933590420790e+01, -8.414746754672092877e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 1.415838762408753171e+00
2.427700620812493781e+01, -8.389732164440749429e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 1.586533649582798411e+00
2.395142496773359397e+01, -8.337576407033921555e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 1.723464124463156111e+00
2.371096317413436338e+01, -8.265691152557225863e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 1.827739635619072267e+00
2.354868095799400862e+01, -8.180278903255922884e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 1.904044169930654951e+00
2.345901694422830985e+01, -8.086585242769672277e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 1.958266880232111484e+00
2.343498609239546226e+01, -8.000000000000000000e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 2.000000000000000000e+00
2.345901694422831341e+01, -7.913414757230325947e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 2.041733119767888294e+00
2.354868095799401218e+01, -7.819721096744077116e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 2.095955830069344827e+00
2.371096317413435983e+01, -7.734308847442774137e+00, 8.000000000000002665e-01, 1.800000000000000044e+00, 2.172260364380927733e+00
2.395142496773359042e+01, -7.662423592966079333e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 2.276535875536843889e+00
2.427700620812493071e+01, -7.610267835559248795e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 2.413466350417201589e+00
2.468736933590420080e+01, -7.585253245327908900e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 2.584161237591246607e+00
2.516789071474788742e+01, -7.591964051739045871e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 2.783663390284290440e+00
2.568778042505130443e+01, -7.628339254372166423e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 3.000000000000000000e+00
2.620581463286476520e+01, -7.685551198470106371e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 3.216336609715709116e+00
2.668186587741794114e+01, -7.751792690794408358e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 3.415838762408752949e+00
2.708794890671346423e+01, -7.816716056692575521e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 3.586533649582798411e+00
2.741288374085809210e+01, -7.873713579445762889e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 3.723464124463156111e+00
2.765981105053636568e+01, -7.919976042444206499e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 3.827739635619072267e+00
2.784019679654412016e+01, -7.955422432044301218e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 3.904044169930655173e+00
2.796821179680743796e+01, -7.981455835125681020e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 3.958266880232111262e+00
2.805720831461768583e+01, -8.000000000000000000e+00, 8.000000000000000444e-01, 1.800000000000000044e+00, 4.000000000000000000e+00
2.812706594882766353e+01, -8.000000000000000000e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 0.000000000000000000e+00
2.803079567715792564e+01, -8.020059793734240827e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 4.173311976788848798e-02
2.789231791245000736e+01, -8.048220926875156778e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 9.595583006934514658e-02
2.769718910066277573e+01, -8.086564377163716344e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 1.722603643809275942e-01
2.743008023202042267e+01, -8.136607906849535610e+00, 1.333333333333333703e+00, 2.000000000000000000e+00, 2.765358755368439447e-01
2.707858822393127696e+01, -8.198263880981590646e+00, 1.333333333333333481e+00, 2.000000000000000000e+00, 4.134663504172014781e-01
2.663931571627986372e+01, -8.268493483515666043e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 5.841612375912467181e-01
2.612435643731609147e+01, -8.340148943962624628e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 7.836633902842906618e-01
2.556398289521018441e+01, -8.402036864260876925e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 1.000000000000000000e+00
2.500160219896850577e+01, -8.441385040186130340e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 1.216336609715709338e+00
2.448180743820010008e+01, -8.448644325967407553e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 1.415838762408753171e+00
2.403790501632348509e+01, -8.421585274034464774e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 1.586533649582798411e+00
2.368571377070785289e+01, -8.365166786454963699e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 1.723464124463156111e+00
2.342559884974714635e+01, -8.287406294833537856e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 1.827739635619072267e+00
2.325005318324916459e+01, -8.195013236695109171e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 1.904044169930654951e+00
2.315306086066608060e+01, -8.093661921265271175e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 1.958266880232111484e+00
2.312706594882766353e+01, -8.000000000000000000e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
2.315306086066608060e+01, -7.906338078734727937e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 2.041733119767888294e+00
2.325005318324916814e+01, -7.804986763304890829e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 2.095955830069344827e+00
2.342559884974714279e+01, -7.712593705166462144e+00, 1.333333333333333481e+00, 2.000000000000000000e+00, 2.172260364380927733e+00
2.368571377070784933e+01, -7.634833213545038078e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 2.276535875536843889e+00
2.403790501632348153e+01, -7.578414725965533449e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 2.413466350417201589e+00
2.448180743820009653e+01, -7.551355674032594223e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 2.584161237591246607e+00
2.500160219896850577e+01, -7.558614959813871437e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 2.783663390284290440e+00
2.556398289521018441e+01, -7.597963135739122187e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 3.000000000000000000e+00
2.612435643731608792e+01, -7.659851056037373596e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 3.216336609715709116e+00
2.663931571627986017e+01, -7.731506516484335734e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 3.415838762408752949e+00
2.707858822393126985e+01, -7.801736119018411131e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 3.586533649582798411e+00
2.743008023202041201e+01, -7.863392093150464390e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 3.723464124463156111e+00
2.769718910066277573e+01, -7.913435622836281880e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 3.827739635619072267e+00
2.789231791245000736e+01, -7.951779073124844999e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 3.904044169930655173e+00
2.803079567715792209e+01, -7.979940206265760061e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 3.958266880232111262e+00
2.812706594882766353e+01, -8.000000000000000000e+00, 1.333333333333333259e+00, 2.000000000000000000e+00, 4.000000000000000000e+00
2.839686630774716392e+01, -8.000000000000000000e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 0.000000000000000000e+00
2.831022306324440052e+01, -8.018053814360815323e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 4.173311976788848798e-02
2.818559307500727584e+01, -8.043398834187641455e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 9.595583006934514658e-02
2.800997714439876773e+01, -8.077907939447344532e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 1.722603643809275942e-01
2.776957916262064785e+01, -8.122947116164581871e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 2.765358755368439447e-01
2.745323635534041884e+01, -8.178437492883432469e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 4.134663504172014781e-01
2.705789109845414586e+01, -8.241644135164099438e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 5.841612375912467181e-01
2.659442774738674942e+01, -8.306134049566363586e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 7.836633902842906618e-01
2.609009155949143377e+01, -8.361833177834789410e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 1.000000000000000000e+00
2.558394893287392335e+01, -8.397246536167516595e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 1.216336609715709338e+00
2.511613364818235894e+01, -8.403779893370666443e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 1.415838762408753171e+00
2.471662146849340402e+01, -8.379426746631018830e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 1.586533649582798411e+00
2.439964934743933611e+01, -8.328650107809467684e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 1.723464124463156111e+00
2.416554591857469703e+01, -8.258665665350184426e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 1.827739635619072267e+00
2.400755481872651487e+01, -8.175511913025598432e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 1.904044169930654951e+00
2.392026172840174070e+01, -8.084295729138743170e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 1.958266880232111484e+00
2.389686630774716392e+01, -8.000000000000000000e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 2.000000000000000000e+00
2.392026172840174070e+01, -7.915704270861255054e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 2.041733119767888294e+00
2.400755481872651842e+01, -7.824488086974401568e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 2.095955830069344827e+00
2.416554591857469703e+01, -7.741334334649815574e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 2.172260364380927733e+00
2.439964934743933256e+01, -7.671349892190534092e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 2.276535875536843889e+00
2.471662146849340047e+01, -7.620573253368980282e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 2.413466350417201589e+00
2.511613364818235539e+01, -7.596220106629335334e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 2.584161237591246607e+00
2.558394893287392335e+01, -7.602753463832484293e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 2.783663390284290440e+00
2.609009155949143377e+01, -7.638166822165210590e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 3.000000000000000000e+00
2.659442774738674586e+01, -7.693865950433636414e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 3.216336609715709116e+00
2.705789109845414231e+01, -7.758355864835902338e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 3.415838762408752949e+00
2.745323635534040818e+01, -7.821562507116570195e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 3.586533649582798411e+00
2.776957916262063719e+01, -7.877052883835418129e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 3.723464124463156111e+00
2.800997714439876773e+01, -7.922092060552653692e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 3.827739635619072267e+00
2.818559307500727584e+01, -7.956601165812360321e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 3.904044169930655173e+00
2.831022306324439697e+01, -7.981946185639184677e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 3.958266880232111262e+00
2.839686630774716392e+01, -8.000000000000000000e+00, 2.666666666666667851e+00, 2.200000000000000178e+00, 4.000000000000000000e+00
2.866666666666666430e+01, -8.000000000000000000e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 0.000000000000000000e+00
2.858965044933087540e+01, -8.016047834987391596e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 4.173311976788848798e-02
2.847886823756454078e+01, -8.038576741500124356e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 9.595583006934514658e-02
2.832276518813475263e+01, -8.069251501730974496e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 1.722603643809275942e-01
2.810907809322087303e+01, -8.109286325479629909e+00, 3.999999999999999556e+00, 2.399999999999999911e+00, 2.765358755368439447e-01
2.782788448674955717e+01, -8.158611104785272516e+00, 3.999999999999999556e+00, 2.399999999999999911e+00, 4.134663504172014781e-01
2.747646648062842445e+01, -8.214794786812532834e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 5.841612375912467181e-01
2.706449905745740736e+01, -8.272119155170100768e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 7.836633902842906618e-01
2.661620022377267958e+01, -8.321629491408701895e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 1.000000000000000000e+00
2.616629566677933738e+01, -8.353108032148902851e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 1.216336609715709338e+00
2.575045985816461780e+01, -8.358915460773925332e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 1.415838762408753171e+00
2.539533792066332296e+01, -8.337268219227572885e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 1.586533649582798411e+00
2.511358492417081933e+01, -8.292133429163971670e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 1.723464124463156111e+00
2.490549298740225126e+01, -8.229925035866830996e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 1.827739635619072267e+00
2.476505645420386514e+01, -8.156010589356085916e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 1.904044169930654951e+00
2.468746259613740079e+01, -8.074929537012216940e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 1.958266880232111484e+00
2.466666666666666430e+01, -8.000000000000000000e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 2.000000000000000000e+00
2.468746259613740079e+01, -7.925070462987783060e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 2.041733119767888294e+00
2.476505645420386870e+01, -7.843989410643913196e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 2.095955830069344827e+00
2.490549298740225481e+01, -7.770074964133169892e+00, 3.999999999999999556e+00, 2.399999999999999911e+00, 2.172260364380927733e+00
2.511358492417081223e+01, -7.707866570836031883e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 2.276535875536843889e+00
2.539533792066331941e+01, -7.662731780772427115e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 2.413466350417201589e+00
2.575045985816461069e+01, -7.641084539226076444e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 2.584161237591246607e+00
2.616629566677933738e+01, -7.646891967851097149e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 2.783663390284290440e+00
2.661620022377267958e+01, -7.678370508591298105e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 3.000000000000000000e+00
2.706449905745740381e+01, -7.727880844829899232e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 3.216336609715709116e+00
2.747646648062842445e+01, -7.785205213187468054e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 3.415838762408752949e+00
2.782788448674954651e+01, -7.841388895214729260e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 3.586533649582798411e+00
2.810907809322086237e+01, -7.890713674520371868e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 3.723464124463156111e+00
2.832276518813475263e+01, -7.930748498269025504e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 3.827739635619072267e+00
2.847886823756454078e+01, -7.961423258499876532e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 3.904044169930655173e+00
2.858965044933087540e+01, -7.983952165012608404e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 3.958266880232111262e+00
2.866666666666666430e+01, -8.000000000000000000e+00, 3.999999999999999112e+00, 2.399999999999999911e+00, 4.000000000000000000e+00
2.893646702558616823e+01, -8.000000000000000000e+00, 5.333333333333333925e+00, 2.600000000000000089e+00, 0.000000000000000000e+00
2.886907783541735029e+01, -8.014041855613967869e+00, 5.333333333333333925e+00, 2.600000000000000089e+00, 4.173311976788848798e-02
2.877214340012180926e+01, -8.033754648812609034e+00, 5.333333333333333925e+00, 2.600000000000000089e+00, 9.595583006934514658e-02
2.863555323187074464e+01, -8.060595064014602684e+00, 5.333333333333333925e+00, 2.600000000000000089e+00, 1.722603643809275942e-01
2.844857702382109821e+01, -8.095625534794676170e+00, 5.333333333333333925e+00, 2.600000000000000089e+00, 2.765358755368439447e-01
2.820253261815869905e+01, -8.138784716687114340e+00, 5.333333333333333925e+00, 2.600000000000000089e+00, 4.134663504172014781e-01
2.789504186280270659e+01, -8.187945438460964453e+00, 5.333333333333333925e+00, 2.600000000000000089e+00, 5.841612375912467181e-01
