# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
16

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,Canard,0,FXPTRHLMCG,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
1.613063115524329305e+01, -2.599576581284603805e+01, 3.601400337436010624e+00, 1.399999999999999911e+00, 3.000000000000000000e+00
1.648974560345809337e+01, -2.602146677007784703e+01, 3.601400337436010624e+00, 1.399999999999999911e+00, 3.216336609715709116e+00
1.682044197590186485e+01, -2.605104597541569689e+01, 3.601400337436010624e+00, 1.399999999999999911e+00, 3.415838762408752949e+00
1.710303677966180658e+01, -2.607999931031295660e+01, 3.601400337436010624e+00, 1.399999999999999911e+00, 3.586533649582798411e+00
1.732949570473943268e+01, -2.610542421479935626e+01, 3.601400337436011512e+00, 1.399999999999999911e+00, 3.723464124463156111e+00
1.750179980031954585e+01, -2.612606766937928882e+01, 3.601400337436010624e+00, 1.399999999999999911e+00, 3.827739635619072267e+00
1.762779591487187147e+01, -2.614189464912562855e+01, 3.601400337436010624e+00, 1.399999999999999911e+00, 3.904044169930655173e+00
1.771728042360732758e+01, -2.615352634691299727e+01, 3.601400337436010624e+00, 1.399999999999999911e+00, 3.958266880232111262e+00
1.777952631510701664e+01, -2.616181458485945655e+01, 3.601400337436010624e+00, 1.399999999999999911e+00, 4.000000000000000000e+00
1.777263967255820276e+01, -2.634112714103402553e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 0.000000000000000000e+00
1.771819551677385007e+01, -2.634815161355999891e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 4.173311976788848798e-02
1.763992864410665362e+01, -2.635800961131705122e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 9.595583006934514658e-02
1.752973077091746745e+01, -2.637142293412872007e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 1.722603643809275942e-01
1.737903755730600253e+01, -2.638891789747694716e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 2.765358755368439447e-01
1.718099184131093082e+01, -2.641046478011380216e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 4.134663504172014781e-01
1.693386870067926964e+01, -2.643500237071113901e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 5.841612375912467181e-01
1.664470290697819621e+01, -2.646007174724193334e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 7.836633902842906618e-01
1.633071457203636712e+01, -2.648186042821084385e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 1.000000000000000000e+00
1.601629414994976486e+01, -2.649608834858933193e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 1.216336609715709338e+00
1.572607145564606768e+01, -2.649964340748636715e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 1.415838762408753171e+00
1.547786856130665711e+01, -2.649191160847678361e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 1.586533649582798411e+00
1.527943672633671568e+01, -2.647462226599552082e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 1.723464124463156111e+00
1.512973639211530852e+01, -2.645040434011956876e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 1.827739635619072267e+00
1.502279778293918966e+01, -2.642107187417182601e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 1.904044169930654951e+00
1.495262976413733469e+01, -2.638584846321865740e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 1.958266880232111484e+00
1.492447280955781252e+01, -2.634112714103402553e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 2.000000000000000000e+00
1.495262976413733469e+01, -2.629640581884939365e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 2.041733119767888294e+00
1.502279778293919321e+01, -2.626118240789622504e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 2.095955830069344827e+00
1.512973639211531030e+01, -2.623184994194848940e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 2.172260364380927733e+00
1.527943672633671568e+01, -2.620763201607253023e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 2.276535875536843889e+00
1.547786856130666422e+01, -2.619034267359127099e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 2.413466350417201589e+00
1.572607145564606768e+01, -2.618261087458168390e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 2.584161237591246607e+00
1.601629414994976486e+01, -2.618616593347871913e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 2.783663390284290440e+00
1.633071457203636356e+01, -2.620039385385720720e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 3.000000000000000000e+00
1.664470290697819976e+01, -2.622218253482611772e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 3.216336609715709116e+00
1.693386870067926608e+01, -2.624725191135691205e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 3.415838762408752949e+00
1.718099184131092727e+01, -2.627178950195424889e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 3.586533649582798411e+00
1.737903755730600253e+01, -2.629333638459111100e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 3.723464124463156111e+00
1.752973077091745679e+01, -2.631083134793933098e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 3.827739635619072267e+00
1.763992864410662875e+01, -2.632424467075099628e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 3.904044169930655173e+00
1.771819551677382876e+01, -2.633410266850805215e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 3.958266880232111262e+00
1.777263967255820276e+01, -2.634112714103402553e+01, 4.270603907514561648e+00, 1.600000000000000089e+00, 4.000000000000000000e+00
1.776575303000939243e+01, -2.652043969720860161e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 0.000000000000000000e+00
1.771911060994034415e+01, -2.652620040431408555e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 4.173311976788848798e-02
1.765206137334140379e+01, -2.653428470204082856e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 9.595583006934514658e-02
1.755766174151537129e+01, -2.654528436791782298e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 1.722603643809275942e-01
1.742857940987257237e+01, -2.655963084003433750e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 2.765358755368439447e-01
1.725894690296005507e+01, -2.657729970082165849e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 4.134663504172014781e-01
1.704729542545667087e+01, -2.659742154711906537e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 5.841612375912467181e-01
1.679966021049830616e+01, -2.661798109484280772e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 7.836633902842906618e-01
1.653079798882944118e+01, -2.663585749954881976e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 1.000000000000000000e+00
1.626159688252278102e+01, -2.664754989756976400e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 1.216336609715709338e+00
1.601313206885149043e+01, -2.665051629951394574e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 1.415838762408753171e+00
1.580062987827587406e+01, -2.664426209358087760e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 1.586533649582798411e+00
1.563068404733079753e+01, -2.663020427997014039e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 1.723464124463156111e+00
1.550235628837372026e+01, -2.661049999563103441e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 1.827739635619072267e+00
1.541046141612083353e+01, -2.658663252705303393e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 1.904044169930654951e+00
1.534966028260934223e+01, -2.655790535727782498e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 1.958266880232111484e+00
1.532446714743762861e+01, -2.652043969720860161e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 2.000000000000000000e+00
1.534966028260934046e+01, -2.648297403713937115e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 2.041733119767888294e+00
1.541046141612083531e+01, -2.645424686736415509e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 2.095955830069344827e+00
1.550235628837372204e+01, -2.643037939878616527e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 2.172260364380927733e+00
1.563068404733079753e+01, -2.641067511444705218e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 2.276535875536843889e+00
1.580062987827587939e+01, -2.639661730083631852e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 2.413466350417201589e+00
1.601313206885149043e+01, -2.639036309490324328e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 2.584161237591246607e+00
1.626159688252278102e+01, -2.639332949684743568e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 2.783663390284290440e+00
1.653079798882943763e+01, -2.640502189486837636e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 3.000000000000000000e+00
1.679966021049830616e+01, -2.642289829957438840e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 3.216336609715709116e+00
1.704729542545666732e+01, -2.644345784729812721e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 3.415838762408752949e+00
1.725894690296005152e+01, -2.646357969359554119e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 3.586533649582798411e+00
1.742857940987257237e+01, -2.648124855438286573e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 3.723464124463156111e+00
1.755766174151536418e+01, -2.649559502649937670e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 3.827739635619072267e+00
1.765206137334138958e+01, -2.650659469237636046e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 3.904044169930655173e+00
1.771911060994032994e+01, -2.651467899010310347e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 3.958266880232111262e+00
1.776575303000939243e+01, -2.652043969720860161e+01, 4.939807477593111784e+00, 1.800000000000000044e+00, 4.000000000000000000e+00
1.775886638746057855e+01, -2.669975225338317060e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 0.000000000000000000e+00
1.772002570310683822e+01, -2.670424919506817929e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 4.173311976788848798e-02
1.766419410257615397e+01, -2.671055979276460590e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 9.595583006934514658e-02
1.758559271211327513e+01, -2.671914580170692233e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 1.722603643809275942e-01
1.747812126243914221e+01, -2.673034378259173138e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 2.765358755368439447e-01
1.733690196460917576e+01, -2.674413462152951126e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 4.134663504172014781e-01
1.716072215023407210e+01, -2.675984072352699172e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 5.841612375912467181e-01
1.695461751401841255e+01, -2.677589044244367855e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 7.836633902842906618e-01
1.673088140562251525e+01, -2.678985457088679212e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 1.000000000000000000e+00
1.650689961509579717e+01, -2.679901144655018896e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 1.216336609715709338e+00
1.630019268205690963e+01, -2.680138919154153143e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 1.415838762408753171e+00
1.612339119524509101e+01, -2.679661257868497515e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 1.586533649582798411e+00
1.598193136832487937e+01, -2.678578629394475641e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 1.723464124463156111e+00
1.587497618463213200e+01, -2.677059565114250361e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 1.827739635619072267e+00
1.579812504930247741e+01, -2.675219317993424539e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 1.904044169930654951e+00
1.574669080108134800e+01, -2.672996225133698900e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 1.958266880232111484e+00
1.572446148531744292e+01, -2.669975225338317060e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.574669080108134622e+01, -2.666954225542934864e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 2.041733119767888294e+00
1.579812504930247918e+01, -2.664731132683208870e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 2.095955830069344827e+00
1.587497618463213200e+01, -2.662890885562384113e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 2.172260364380927733e+00
1.598193136832487937e+01, -2.661371821282157768e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 2.276535875536843889e+00
1.612339119524509456e+01, -2.660289192808136605e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 2.413466350417201589e+00
1.630019268205690963e+01, -2.659811531522480621e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 2.584161237591246607e+00
1.650689961509579717e+01, -2.660049306021615223e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 2.783663390284290440e+00
1.673088140562251169e+01, -2.660964993587954908e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 3.000000000000000000e+00
1.695461751401841255e+01, -2.662361406432266264e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 3.216336609715709116e+00
1.716072215023406855e+01, -2.663966378323934592e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 3.415838762408752949e+00
1.733690196460917221e+01, -2.665536988523682993e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 3.586533649582798411e+00
1.747812126243914221e+01, -2.666916072417462047e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 3.723464124463156111e+00
1.758559271211327157e+01, -2.668035870505941887e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 3.827739635619072267e+00
1.766419410257614686e+01, -2.668894471400172819e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 3.904044169930655173e+00
1.772002570310683112e+01, -2.669525531169815480e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 3.958266880232111262e+00
1.775886638746057855e+01, -2.669975225338317060e+01, 5.609011047671661032e+00, 2.000000000000000000e+00, 4.000000000000000000e+00
SURFACE_FACE,5,32
# nx,ny,nz,area
1.330523067288874595e-01, -9.576792476651850849e-01, -2.552401658547635566e-01, 5.166389355682037693e-02
1.299478568544858159e-01, -9.581422960425314272e-01, -2.551017346731930258e-01, 7.423718001504722719e-02
1.256597280008525663e-01, -9.587857748827062210e-01, -2.548322401920926628e-01, 1.044598244769792544e-01
1.199745035176206370e-01, -9.598065521062069116e-01, -2.537272177747114665e-01, 1.427283588307465267e-01
1.125585162134545569e-01, -9.609785025487259658e-01, -2.526873524081365563e-01, 1.873740852304653370e-01
1.028679139823348715e-01, -9.624956948863954143e-01, -2.510383030497096990e-01, 2.334740409637366398e-01
8.997368832634297653e-02, -9.644660021942713657e-01, -2.484151082771616226e-01, 2.726827992222506936e-01
7.214857825693574145e-02, -9.670596192106680755e-01, -2.441111950477087011e-01, 2.953509614413184492e-01
4.707646485288503185e-02, -9.703959658669957244e-01, -2.368870530147555165e-01, 2.947935547682449253e-01
1.247703278552709724e-02, -9.742778460550041153e-01, -2.250044495988700322e-01, 2.710519514351065196e-01
-3.347963671015842524e-02, -9.778787456487839647e-01, -2.064758405579611433e-01, 2.309307492898225178e-01
-9.309855314910737978e-02, -9.794620317393087916e-01, -1.788485051171751217e-01, 1.842194778887775719e-01
-1.722522615605900365e-01, -9.754175226585479752e-01, -1.374402229259085173e-01, 1.393284785038756968e-01
-2.872581490340164190e-01, -9.552968141623973120e-01, -6.993391641203229592e-02, 1.011772299639209505e-01
-4.854551664221559704e-01, -8.719278870165469986e-01, 6.383604966550220083e-02, 7.160920861139269400e-02
-8.133675307769580032e-01, -4.532221785542448478e-01, 3.647230685661909666e-01, 5.186286401349841924e-02
-7.310875800103339150e-01, 4.073743949549318288e-01, 5.473180544160193284e-01, 5.772395678116538226e-02
-4.294225904445376218e-01, 7.712875623160514449e-01, 4.697996754282253162e-01, 8.092664043083946934e-02
-2.632759757255490052e-01, 8.755424404908134228e-01, 4.051064002273359055e-01, 1.103554362860471177e-01
-1.620732635073674488e-01, 9.177766361224091174e-01, 3.625166250586396299e-01, 1.480540774047205410e-01
-8.926403408482201651e-02, 9.391202035751802235e-01, 3.317908610191302454e-01, 1.921251347613138760e-01
-3.254568094549294827e-02, 9.505996117812813839e-01, 3.087088543159578480e-01, 2.375600235180259645e-01
1.224860109466232271e-02, 9.564405974408848321e-01, 2.916699424660466056e-01, 2.761051710711893703e-01
4.652023302811724575e-02, 9.589302553356661152e-01, 2.798010602568974381e-01, 2.983002588247827269e-01
7.159374865087901607e-02, 9.596228363866289301e-01, 2.720263719557280413e-01, 2.976047734973256143e-01
8.951164355426564911e-02, 9.595131489497102928e-01, 2.670621325849565908e-01, 2.740480015690595073e-01
1.025057618737849341e-01, 9.591071762329189676e-01, 2.638294776578073431e-01, 2.342603439785743702e-01
1.122809573658748172e-01, 9.586088188081993700e-01, 2.616526688496628728e-01, 1.878082807404816146e-01
1.197620358831059800e-01, 9.581067923926649410e-01, 2.601700004461941496e-01, 1.429625382057521377e-01
1.255100972835653805e-01, 9.576440900686202795e-01, 2.591621350361860698e-01, 1.045860547248425865e-01
1.298270138203533319e-01, 9.572512861792273897e-01, 2.584858247384271279e-01, 7.430668045506530484e-02
1.329500888103298528e-01, 9.569435070999687820e-01, 2.580375904873890569e-01, 5.170347216236614862e-02
1.306348731162614296e-01, -9.579836335696589877e-01, -2.553466031467262476e-01, 4.619685437740170264e-02
1.275867672518340157e-01, -9.584393753599829147e-01, -2.551775471741038470e-01, 6.638079744902890267e-02
1.233765925148075232e-01, -9.590731275782634624e-01, -2.548665383621063207e-01, 9.340380355776431442e-02
1.177971179928510165e-01, -9.600990886467473118e-01, -2.536406492900214471e-01, 1.276198674057670568e-01
1.105170501685349693e-01, -9.612595040722494710e-01, -2.525195981559026914e-01, 1.675363534203550553e-01
1.010052034017283329e-01, -9.627586063573381203e-01, -2.507863927143015870e-01, 2.087514043604269398e-01
8.834839947759365320e-02, -9.646989480534952088e-01, -2.480937321542550922e-01, 2.438044780092885888e-01
7.085672464513947943e-02, -9.672419650104916444e-01, -2.437669085319124906e-01, 2.640713155619115460e-01
4.626223749276468095e-02, -9.705020761512668237e-01, -2.366126065285694136e-01, 2.635790375408120778e-01
1.233674633641658469e-02, -9.742927522232400772e-01, -2.249476331395711126e-01, 2.423657338710996645e-01
-3.269678176280933768e-02, -9.778278859374158749e-01, -2.068418379958923137e-01, 2.065107186550668161e-01
-9.108898996276380833e-02, -9.794579863733300362e-01, -1.799023313830734050e-01, 1.647580262787852745e-01
-1.685635810592163719e-01, -9.757586459232562293e-01, -1.395757287156562387e-01, 1.246206078369497261e-01
-2.811429970134987077e-01, -9.568199010302247398e-01, -7.385318018053484146e-02, 9.048903495766173755e-02
-4.759792501522631114e-01, -8.776236245643050937e-01, 5.674968749782926397e-02, 6.398420034988591687e-02
-8.090220804484841155e-01, -4.655403789722791230e-01, 3.588250672586200674e-01, 4.616113080247469247e-02
-7.256266643275712802e-01, 4.175516595494901395e-01, 5.469154922145731401e-01, 5.149510411211835614e-02
-4.216039451086143752e-01, 7.773649425232208587e-01, 4.668552876478128111e-01, 7.220137876938025057e-02
-2.580289112969643139e-01, 8.781552448138953970e-01, 4.028206138478401810e-01, 9.854782914975138142e-02
-1.587496664450661898e-01, 9.189491502129671918e-01, 3.610138539259201695e-01, 1.322922098326952678e-01
-8.738174686147950898e-02, 9.395948935397145929e-01, 3.309469237650181639e-01, 1.717349062560140083e-01
-3.179068695450277399e-02, 9.507302719492156662e-01, 3.083849902675732113e-01, 2.123965836641631966e-01
1.211050911449885331e-02, 9.564257004426213182e-01, 2.917245534778122318e-01, 2.468920401429120504e-01
4.570853694953002505e-02, 9.588863922607562262e-01, 2.800850163558996075e-01, 2.667563252926727912e-01
7.029762332371441991e-02, 9.596098558002059686e-01, 2.724099278773537969e-01, 2.661396636196732279e-01
8.787733663403483886e-02, 9.595552914356484386e-01, 2.674532041011212780e-01, 2.450718844908648664e-01
1.006328945042055112e-01, 9.592098426974380310e-01, 2.641770206056191506e-01, 2.094871993799380938e-01
1.102307135973383673e-01, 9.587689946889010884e-01, 2.619374058874662237e-01, 1.679437875143849346e-01
1.175784996920352099e-01, 9.583172519182275861e-01, 2.603907469286622645e-01, 1.278387601823898212e-01
1.232251830078300581e-01, 9.578961394118716832e-01, 2.593270914742983324e-01, 9.352046488131485202e-02
1.274665060838507114e-01, 9.575359663213802719e-01, 2.586061929416156868e-01, 6.644387534190045186e-02
1.305351777971562877e-01, 9.572525387115170536e-01, 2.581242810892075412e-01, 4.623197983173661652e-02
1.276082169122438881e-01, -9.583565621192360329e-01, -2.554776757751577865e-01, 4.073025786483943506e-02
1.246306556825388934e-01, -9.588035384860362775e-01, -2.552703943875911929e-01, 5.852502117660620534e-02
1.205180807076110944e-01, -9.594256229444313444e-01, -2.549075641487390520e-01, 8.234858010068593637e-02
1.150708913258937927e-01, -9.604587149272386659e-01, -2.535305640150346540e-01, 1.125123696968404752e-01
1.079609774223625612e-01, -9.616054569834497912e-01, -2.523080903452343260e-01, 1.476997735165891945e-01
9.867293881655730958e-02, -9.630828324346456526e-01, -2.504697766497273603e-01, 1.840299742640791048e-01
8.631343956085980873e-02, -9.649867543734625963e-01, -2.476904399344962426e-01, 2.149272479245906420e-01
6.923933982158832212e-02, -9.674677519019535543e-01, -2.433352889550765563e-01, 2.327924354589298583e-01
4.524295762434556167e-02, -9.706338773329395986e-01, -2.362688108046118451e-01, 2.323648340051056860e-01
1.216116183057105483e-02, -9.743113771969327264e-01, -2.248765136859491032e-01, 2.136795251947440077e-01
-3.171712099414817493e-02, -9.777632103765175886e-01, -2.072996108777064861e-01, 1.820909334271360314e-01
-8.857426919163982615e-02, -9.794458242516752566e-01, -1.812194145038651671e-01, 1.452979219362011132e-01
-1.639453793574922880e-01, -9.761602157121488377e-01, -1.422432629270677373e-01, 1.099163637516549080e-01
-2.734709455207224860e-01, -9.586511298328054265e-01, -7.875057603781414339e-02, 7.980879583200306548e-02
-4.639859668400711512e-01, -8.845490671106175373e-01, 4.785363569490313357e-02, 5.637691937842999323e-02
-8.032946842522536990e-01, -4.809658092037589205e-01, 3.512684737192414697e-01, 4.047494261711359620e-02
-7.186226891241797032e-01, 4.302691776287516090e-01, 5.463056520471027966e-01, 4.527746432620424061e-02
-4.117094749607790871e-01, 7.848884622036115255e-01, 4.630825089842733888e-01, 6.348858599500648014e-02
-2.514295328681225294e-01, 8.813850601146102637e-01, 3.999294510391582791e-01, 8.674648447744293112e-02
-1.545804545016223053e-01, 9.203997721836844059e-01, 3.591227400907576750e-01, 1.165334392186809648e-01
-8.502365737177858263e-02, 9.401834972547687963e-01, 3.298878130166656986e-01, 1.513458977950688511e-01
-3.084549035303569761e-02, 9.508929161248440565e-01, 3.079792489575732817e-01, 1.872333757875005444e-01
1.193768326744480690e-02, 9.564070264731326931e-01, 2.917928913305233851e-01, 2.176789178731465824e-01
4.469278153187127706e-02, 9.588305032412542950e-01, 2.804400494456302795e-01, 2.352127032932392892e-01
6.867562992726007620e-02, 9.595911438118814862e-01, 2.728891616973800893e-01, 2.346753222340306477e-01
8.583199630806434555e-02, 9.596042048622308585e-01, 2.679414832020194370e-01, 2.160968671147171782e-01
9.828878922775381721e-02, 9.593333963835792844e-01, 2.646105600600412999e-01, 1.847152713992605833e-01
1.076643738322630439e-01, 9.589636169627477891e-01, 2.622921347448891605e-01, 1.480804541555425513e-01
1.148450953133406394e-01, 9.585740702049431183e-01, 2.606652182651121308e-01, 1.127159804959714934e-01
1.203646785325597074e-01, 9.582044121810118220e-01, 2.595315946827961850e-01, 8.245567435526005018e-02
1.245112082008112270e-01, 9.578846099326095986e-01, 2.587547740363965731e-01, 5.858167670310157615e-02
1.275116472663283262e-01, 9.576313098102120502e-01, 2.582306222790106687e-01, 4.076092958621389123e-02
1.237089677089077688e-01, -9.588236390649034213e-01, -2.556429550735400680e-01, 3.526431397097783138e-02
1.208222853938359237e-01, -9.592599490615647539e-01, -2.553866196154658819e-01, 5.067013879741145976e-02
1.168354413816604792e-01, -9.598678369373367936e-01, -2.549572812264648269e-01, 7.129453246759323570e-02
1.115584781731115971e-01, -9.609111632242581802e-01, -2.533859552909402679e-01, 9.740633732229342368e-02
1.046677340588275246e-01, -9.620415483122466416e-01, -2.520331818788261735e-01, 1.278648924394959474e-01
9.566802630819605524e-02, -9.634924433811251632e-01, -2.500598734098768428e-01, 1.593103238134405686e-01
8.369162032191222733e-02, -9.653512438487368286e-01, -2.471693522417159339e-01, 1.860516275800813690e-01
6.715566232024057503e-02, -9.677545246513574728e-01, -2.427782878165898328e-01, 2.015146852497691765e-01
4.393001232316931515e-02, -9.708019618808346740e-01, -2.358255813638728271e-01, 2.011510933156658021e-01
1.193503982766701797e-02, -9.743353108147215780e-01, -2.247849125806532511e-01, 1.849933296291815799e-01
-3.045577596869211007e-02, -9.776782525531805268e-01, -2.078886244956759388e-01, 1.576715100586373874e-01
-8.533662360520710699e-02, -9.794185539717333855e-01, -1.829124293414256808e-01, 1.258398030318341188e-01
-1.579962688344968835e-01, -9.766358346048765737e-01, -1.456695767825720855e-01, 9.521746114039431053e-02
-2.635638819344671702e-01, -9.608859689241260327e-01, -8.504254737705128908e-02, 6.914027459758234628e-02
-4.483367295524792739e-01, -8.931247490660914057e-01, 3.636426184893714469e-02, 4.879582489828665492e-02
-7.954413813094785013e-01, -5.008171885378643884e-01, 3.412552601286876763e-01, 3.481208363627338875e-02
-7.093289662314621324e-01, 4.466000222815884602e-01, 5.453446962821679733e-01, 3.907649860432239886e-02
-3.987948732285633846e-01, 7.944331740043867329e-01, 4.580814132094095936e-01, 5.479432933109060211e-02
-2.428796896672031636e-01, 8.854767361331471465e-01, 3.961570472857348091e-01, 7.495441833687097044e-02
-1.491963138435716540e-01, 9.222399210146970949e-01, 3.566706996969270516e-01, 1.007792462556255375e-01
-8.198333177926425686e-02, 9.409324258307274480e-01, 3.285192586906794943e-01, 1.309586899485296330e-01
-2.962786190701791403e-02, 9.511009105761428772e-01, 3.074560906862160992e-01, 1.620705099404822769e-01
1.171513363217166134e-02, 9.563829307278648439e-01, 2.918808754549711559e-01, 1.884658083622134939e-01
4.338495850572996609e-02, 9.587569091408389976e-01, 2.808966616928030846e-01, 2.036695402396928867e-01
6.658722640616664135e-02, 9.595630124420864160e-01, 2.735049660108606617e-01, 2.032121129630625744e-01
8.319829515851223656e-02, 9.596609243366966968e-01, 2.685683413657570795e-01, 1.871234699771145704e-01
9.527005735768898087e-02, 9.594844159208467671e-01, 2.651664982159213646e-01, 1.599451362201687044e-01
1.043590882109353829e-01, 9.592046651783218136e-01, 2.627462483232169688e-01, 1.282188302472918595e-01
1.113242925408444717e-01, 9.588940006386665882e-01, 2.610157034154331757e-01, 9.759467238228142216e-02
1.166798564443146946e-01, 9.585896205375112888e-01, 2.597917444760015626e-01, 7.139206215392854271e-02
1.207040257575122538e-01, 9.583210350823880841e-01, 2.589427193117235793e-01, 5.072037216564297124e-02
1.236163710749399874e-01, 9.581059559159448291e-01, 2.583640262123509945e-01, 3.529053111871498227e-02
1.184965059619808997e-01, -9.594245474712262967e-01, -2.558576084161560682e-01, 2.979939153498813512e-02
